timestamp,machine_id,temperature_c,vibration_mms,pression_bar,courant_a,statut_capteur
2024-01-25T07:10:00,M001,64.95,1.73,4.757,12.07,OK
25/01/2024 07:15,M001,68.99,2.566,4.467,9.26,OK
2024-01-25T07:20:00,M001,72.85,2.38,4.754,8.75,OK
25/01/2024 07:25,M001,47.22,2.013,4.571,14.4,OK
2024-01-25T07:30:00,M001,72.15,1.559,4.981,10.39,OK
25/01/2024 07:35,M001,62.66,2.467,4.976,15.08,OK
2024-01-25T07:40:00,M001,72.07,2.177,3.967,13.31,OK
25/01/2024 07:45,M001,72.77,3.051,4.637,10.46,OK
2024-01-25T07:50:00,M001,81.08,3.032,3.666,14.33,OK
25/01/2024 07:55,M001,78.53,3.381,4.567,10.15,OK
2024-01-25T08:00:00,M001,78.47,1.493,4.802,9.11,OK
25/01/2024 08:05,M001,79.44,2.821,3.843,10.27,OK
2024-01-25T08:10:00,M001,67.91,1.918,4.292,13.54,OK
25/01/2024 08:15,M001,-16.37,1.524,4.505,14.28,OK
2024-01-25T08:20:00,M001,73.73,2.157,4.617,11.21,OK
25/01/2024 08:25,M001,72.32,3.355,4.361,8.26,OK
2024-01-25T08:30:00,M001,61.91,2.202,3.914,8.89,OK
25/01/2024 08:35,M001,112.72,3.752,4.473,9.86,OK
2024-01-25T08:40:00,M001,64.65,2.939,3.674,9.41,OK
25/01/2024 08:45,M001,56.46,2.185,4.384,,OK
2024-01-25T08:50:00,M001,77.9,3.428,4.279,15.88,OK
25/01/2024 08:55,M001,65.55,2.856,4.433,13.59,OK
2024-01-25T09:00:00,M001,85.49,1.754,4.22,9.74,OK
25/01/2024 09:05,M001,-15.47,3.987,3.746,10.61,OK
2024-01-25T09:10:00,M001,127.27,2.708,4.317,11.0,OK
25/01/2024 09:15,M001,117.58,2.515,4.965,12.78,OK
2024-01-25T09:20:00,M001,76.37,1.816,5.131,15.14,OK
25/01/2024 09:25,M001,68.99,3.444,5.72,11.07,OK
2024-01-25T09:30:00,M001,68.1,2.914,5.346,15.08,OK
25/01/2024 09:35,M001,53.73,3.003,3.902,16.21,OK
2024-01-25T09:40:00,M001,53.43,2.094,4.296,11.3,OK
25/01/2024 09:45,M001,68.23,3.167,4.489,11.25,OK
2024-01-25T09:50:00,M001,51.36,3.229,4.457,11.28,OK
25/01/2024 09:55,M001,59.68,1.965,4.535,12.12,OK
2024-01-25T10:00:00,M001,70.01,1.366,5.704,11.28,OK
25/01/2024 10:05,M001,55.18,2.965,3.959,13.77,OK
2024-01-25T10:10:00,M001,81.05,1.241,4.143,8.9,OK
25/01/2024 10:15,M001,77.24,2.622,5.322,10.93,OK
2024-01-25T10:20:00,M001,49.29,2.142,4.192,12.66,OK
25/01/2024 10:25,M001,55.68,3.475,4.697,13.74,OK
2024-01-25T10:30:00,M001,42.14,2.186,5.017,16.39,OK
25/01/2024 10:35,M001,57.17,3.386,4.743,9.42,OK
2024-01-25T10:40:00,M001,72.66,2.089,4.596,10.7,OK
25/01/2024 10:45,M001,60.86,3.3,4.969,7.47,OK
2024-01-25T10:50:00,M001,69.61,4.148,4.053,9.78,OK
25/01/2024 10:55,M001,49.78,1.646,4.252,8.46,OK
2024-01-25T11:00:00,M001,-18.05,2.734,4.768,10.96,OK
25/01/2024 11:05,M001,59.45,4.699,3.465,11.54,OK
2024-01-25T11:10:00,M001,65.12,2.553,5.208,12.94,OK
25/01/2024 11:15,M001,64.07,2.549,4.652,11.4,OK
2024-01-25T11:20:00,M001,52.28,3.131,4.577,12.94,OK
25/01/2024 11:25,M001,53.47,2.533,3.685,12.23,OK
2024-01-25T11:30:00,M001,74.68,1.134,3.857,9.93,OK
25/01/2024 11:35,M001,68.99,3.406,4.301,8.63,OK
2024-01-25T11:40:00,M001,75.5,0.898,4.904,13.17,OK
25/01/2024 11:45,M001,68.25,2.167,3.462,15.29,OK
2024-01-25T11:50:00,M001,66.43,3.466,4.894,17.07,OK
25/01/2024 11:55,M001,47.74,2.215,4.32,13.87,OK
2024-01-25T12:00:00,M001,62.3,1.945,4.388,14.92,OK
25/01/2024 12:05,M001,64.73,3.203,4.627,12.92,OK
2024-01-25T12:10:00,M001,84.53,1.819,4.635,12.6,OK
25/01/2024 12:15,M001,71.87,1.522,4.144,12.22,OK
2024-01-25T12:20:00,M001,80.36,2.72,4.812,11.79,OK
25/01/2024 12:25,M001,70.98,2.354,3.34,13.21,OK
2024-01-25T12:30:00,M001,57.89,1.505,4.275,10.96,OK
25/01/2024 12:35,M001,66.17,3.01,4.577,11.71,OK
2024-01-25T12:40:00,M001,67.36,2.872,4.328,9.64,OK
25/01/2024 12:45,M001,55.61,2.212,3.587,12.95,OK
2024-01-25T12:50:00,M001,61.16,2.267,4.879,10.08,OK
25/01/2024 12:55,M001,62.94,2.876,3.876,12.07,OK
2024-01-25T13:00:00,M001,81.06,3.452,4.466,13.0,OK
25/01/2024 13:05,M001,44.19,2.274,4.577,13.17,OK
2024-01-25T13:10:00,M001,77.06,3.024,4.51,13.54,OK
25/01/2024 13:15,M001,55.63,2.952,5.085,11.57,OK
2024-01-25T13:20:00,M001,51.28,3.203,4.473,12.97,OK
25/01/2024 13:25,M001,76.8,2.531,4.714,11.03,OK
2024-01-25T13:30:00,M001,72.32,1.77,4.472,8.06,OK
25/01/2024 13:35,M001,77.55,2.13,4.806,13.06,OK
2024-01-25T13:40:00,M001,73.01,2.774,5.197,12.6,OK
25/01/2024 13:45,M001,85.6,3.955,4.569,14.03,OK
2024-01-25T13:50:00,M001,70.59,2.113,4.891,11.95,OK
25/01/2024 13:55,M001,63.44,3.144,5.228,8.79,OK
2024-01-25T14:00:00,M001,68.43,2.238,5.179,11.82,OK
25/01/2024 14:05,M001,77.43,2.588,4.307,13.77,OK
2024-01-25T14:10:00,M001,57.21,3.712,5.018,12.95,OK
25/01/2024 14:15,M001,58.48,3.111,4.624,11.71,OK
2024-01-25T14:20:00,M001,61.91,1.507,5.059,8.67,OK
25/01/2024 14:25,M001,43.95,2.042,4.784,9.95,OK
2024-01-25T14:30:00,M001,66.38,3.505,4.638,12.95,OK
25/01/2024 14:35,M001,46.14,2.614,4.717,8.67,OK
2024-01-25T14:40:00,M001,65.53,1.581,4.628,11.36,OK
25/01/2024 14:45,M001,73.65,1.845,4.647,12.08,OK
2024-01-25T14:50:00,M001,60.23,3.063,4.421,14.3,OK
25/01/2024 14:55,M001,81.77,3.296,4.374,13.23,OK
2024-01-25T15:00:00,M001,50.39,2.514,5.382,13.93,OK
25/01/2024 15:05,M001,76.91,4.48,4.739,12.6,OK
2024-01-25T15:10:00,M001,71.75,3.159,4.213,10.31,OK
25/01/2024 15:15,M001,47.84,2.305,4.361,10.77,OK
2024-01-25T15:20:00,M001,92.11,1.847,,10.13,OK
25/01/2024 15:25,M001,64.36,1.72,4.132,13.18,OK
2024-01-25T15:30:00,M001,56.23,2.768,3.759,10.61,OK
25/01/2024 15:35,M001,50.93,2.109,3.796,11.21,OK
2024-01-25T15:40:00,M001,62.8,3.839,3.636,12.04,OK
25/01/2024 15:45,M001,63.73,3.673,3.851,15.28,OK
2024-01-25T15:50:00,M001,66.03,3.006,,13.31,OK
25/01/2024 15:55,M001,62.02,1.557,5.193,10.45,OK
2024-01-25T16:00:00,M001,71.33,1.962,4.477,12.3,OK
25/01/2024 16:05,M001,61.12,3.505,4.318,15.3,OK
2024-01-25T16:10:00,M001,45.65,2.05,3.778,13.23,OK
25/01/2024 16:15,M001,63.51,3.398,4.428,8.8,OK
2024-01-25T16:20:00,M001,41.33,2.88,3.631,10.17,OK
25/01/2024 16:25,M001,68.54,2.541,4.315,10.02,OK
2024-01-25T16:30:00,M001,55.21,1.938,5.532,14.88,OK
25/01/2024 16:35,M001,66.63,2.425,4.832,14.51,OK
2024-01-25T16:40:00,M001,78.14,2.652,4.395,10.75,OK
25/01/2024 16:45,M001,55.51,3.326,4.849,10.71,OK
2024-01-25T16:50:00,M001,75.61,1.791,4.239,12.09,OK
25/01/2024 16:55,M001,60.67,2.29,4.1,12.15,OK
2024-01-25T17:00:00,M001,82.53,2.536,5.352,10.08,OK
25/01/2024 17:05,M001,61.35,3.03,3.929,11.5,OK
2024-01-25T17:10:00,M001,56.6,1.773,4.323,9.09,OK
25/01/2024 17:15,M001,,1.447,4.653,14.54,OK
2024-01-25T17:20:00,M001,60.64,3.039,4.032,8.48,OK
25/01/2024 17:25,M001,56.59,1.286,4.825,8.46,OK
2024-01-25T17:30:00,M001,60.22,3.528,4.347,12.87,OK
25/01/2024 17:35,M001,64.55,2.375,4.832,9.53,OK
2024-01-25T17:40:00,M001,78.42,1.262,4.793,11.0,OK
25/01/2024 17:45,M001,45.66,2.116,4.378,12.13,OK
2024-01-25T17:50:00,M001,65.23,2.803,5.355,13.35,OK
25/01/2024 17:55,M001,71.25,2.074,4.167,11.56,OK
2024-01-25T18:00:00,M001,66.93,2.516,5.174,15.56,OK
25/01/2024 18:05,M001,78.1,3.092,5.087,12.0,OK
2024-01-25T18:10:00,M001,64.26,2.338,5.385,14.38,OK
25/01/2024 18:15,M001,63.15,1.75,4.587,12.56,OK
2024-01-25T18:20:00,M001,70.92,2.261,4.106,16.26,OK
25/01/2024 18:25,M001,65.99,3.632,5.538,14.12,OK
2024-01-25T18:30:00,M001,61.1,3.848,4.333,,OK
25/01/2024 18:35,M001,70.16,0.884,4.093,13.26,OK
2024-01-25T18:40:00,M001,58.47,3.373,4.405,11.48,OK
25/01/2024 18:45,M001,58.89,2.7,4.009,11.46,OK
2024-01-25T18:50:00,M001,59.72,3.239,4.763,9.39,OK
25/01/2024 18:55,M001,78.53,2.06,4.197,10.38,OK
2024-01-25T19:00:00,M001,32.79,1.085,4.356,16.12,OK
25/01/2024 19:05,M001,68.96,2.968,4.984,9.59,OK
2024-01-25T19:10:00,M001,65.34,1.747,4.812,10.69,OK
25/01/2024 19:15,M001,48.19,1.389,4.508,11.81,OK
2024-01-25T19:20:00,M001,68.1,1.445,4.585,11.88,OK
25/01/2024 19:25,M001,69.76,2.981,4.506,12.77,OK
2024-01-25T19:30:00,M001,70.9,2.612,4.284,11.06,OK
25/01/2024 19:35,M001,38.48,3.126,4.499,12.89,OK
2024-01-25T19:40:00,M001,78.66,3.035,4.745,14.28,OK
25/01/2024 19:45,M001,57.62,2.163,4.437,14.53,OK
2024-01-25T19:50:00,M001,71.87,2.444,4.71,11.46,OK
25/01/2024 19:55,M001,72.41,2.091,4.082,13.22,OK
2024-01-25T20:00:00,M001,56.23,2.332,4.198,9.71,OK
25/01/2024 20:05,M001,71.6,1.726,4.133,10.56,OK
2024-01-25T20:10:00,M001,61.15,2.812,4.217,9.65,OK
25/01/2024 20:15,M001,44.29,3.36,5.144,11.91,OK
2024-01-25T20:20:00,M001,76.68,1.847,4.863,10.28,OK
25/01/2024 20:25,M001,57.25,3.525,3.962,8.96,OK
2024-01-25T20:30:00,M001,56.46,2.591,4.719,11.23,OK
25/01/2024 20:35,M001,60.97,2.693,4.305,8.54,OK
2024-01-25T20:40:00,M001,,1.14,4.159,14.65,OK
25/01/2024 20:45,M001,64.43,1.054,3.757,10.88,OK
2024-01-25T20:50:00,M001,70.48,2.615,4.986,13.97,OK
25/01/2024 20:55,M001,51.61,-0.76,3.818,11.02,OK
2024-01-25T21:00:00,M001,57.58,1.963,4.474,9.61,OK
25/01/2024 21:05,M001,63.84,3.836,4.027,14.35,OK
2024-01-25T21:10:00,M001,83.98,3.088,4.888,12.18,OK
25/01/2024 21:15,M001,63.86,1.773,4.333,15.77,OK
2024-01-25T21:20:00,M001,75.85,2.525,4.433,11.07,OK
25/01/2024 21:25,M001,65.39,4.482,4.45,11.11,OK
2024-01-25T21:30:00,M001,-14.1,1.506,4.651,14.01,OK
25/01/2024 21:35,M001,62.53,2.923,4.507,14.02,OK
2024-01-25T21:40:00,M001,63.32,2.242,4.478,12.31,OK
25/01/2024 21:45,M001,71.04,3.066,4.241,18.67,OK
2024-01-25T21:50:00,M001,78.75,3.514,3.713,11.44,OK
25/01/2024 21:55,M001,68.6,2.191,3.941,9.46,OK
2024-01-25T22:00:00,M001,76.87,3.395,4.859,9.99,OK
25/01/2024 22:05,M001,55.35,4.277,4.347,11.45,OK
2024-01-25T22:10:00,M001,60.85,2.553,4.168,15.04,OK
25/01/2024 22:15,M001,57.76,3.128,3.797,11.63,OK
2024-01-25T22:20:00,M001,68.14,2.028,3.64,15.13,OK
25/01/2024 22:25,M001,61.41,2.515,4.148,12.87,OK
2024-01-25T22:30:00,M001,72.3,2.359,4.944,14.17,OK
25/01/2024 22:35,M001,55.69,3.138,4.221,12.77,OK
2024-01-25T22:40:00,M001,65.43,3.464,4.7,12.76,OK
25/01/2024 22:45,M001,71.87,2.412,4.198,13.51,OK
2024-01-25T22:50:00,M001,44.35,3.727,4.819,10.87,OK
25/01/2024 22:55,M001,86.22,3.724,4.324,10.89,OK
2024-01-25T23:00:00,M001,62.17,3.177,3.884,12.7,OK
25/01/2024 23:05,M001,44.75,,4.366,15.88,OK
2024-01-25T23:10:00,M001,66.58,2.011,5.417,8.92,OK
25/01/2024 23:15,M001,65.33,1.85,5.395,7.94,OK
2024-01-25T23:20:00,M001,64.18,3.259,4.743,11.47,OK
25/01/2024 23:25,M001,74.91,1.531,4.431,14.06,OK
2024-01-25T23:30:00,M001,72.47,3.041,4.652,12.1,OK
25/01/2024 23:35,M001,67.98,1.635,4.658,9.66,OK
2024-01-25T23:40:00,M001,69.5,3.159,4.48,12.16,OK
25/01/2024 23:45,M001,63.96,2.514,4.72,8.53,OK
2024-01-25T23:50:00,M001,82.75,3.567,4.604,13.26,OK
25/01/2024 23:55,M001,50.21,3.413,4.342,11.38,OK
2024-01-26T00:00:00,M001,66.4,3.648,3.902,11.84,OK
26/01/2024 00:05,M001,65.65,3.669,4.27,12.85,OK
2024-01-26T00:10:00,M001,73.13,2.615,4.9,12.41,OK
26/01/2024 00:15,M001,56.56,1.573,4.484,10.92,OK
2024-01-26T00:20:00,M001,47.56,1.658,4.65,14.07,OK
26/01/2024 00:25,M001,66.57,0.831,4.358,13.59,OK
2024-01-26T00:30:00,M001,67.81,1.633,3.97,8.45,OK
26/01/2024 00:35,M001,79.9,2.555,4.381,11.54,OK
2024-01-26T00:40:00,M001,52.3,2.052,3.989,9.84,OK
26/01/2024 00:45,M001,76.55,2.356,3.957,9.46,OK
2024-01-26T00:50:00,M001,88.67,2.894,5.103,13.07,OK
26/01/2024 00:55,M001,61.22,2.257,4.29,11.16,OK
2024-01-26T01:00:00,M001,52.09,1.603,4.129,11.71,OK
26/01/2024 01:05,M001,60.93,2.457,5.309,10.66,OK
2024-01-26T01:10:00,M001,65.14,1.781,4.907,12.74,OK
26/01/2024 01:15,M001,70.64,2.283,4.314,13.36,OK
2024-01-26T01:20:00,M001,59.09,3.574,4.714,16.34,OK
26/01/2024 01:25,M001,80.55,2.284,4.382,11.64,OK
2024-01-26T01:30:00,M001,,3.917,4.154,9.1,OK
26/01/2024 01:35,M001,47.61,3.645,4.737,10.99,OK
2024-01-26T01:40:00,M001,76.07,2.037,4.338,13.69,OK
26/01/2024 01:45,M001,42.25,1.611,4.538,10.45,OK
2024-01-26T01:50:00,M001,62.96,2.458,5.011,9.04,OK
26/01/2024 01:55,M001,96.18,3.423,4.956,10.5,OK
2024-01-26T02:00:00,M001,64.88,2.108,4.225,10.93,OK
26/01/2024 02:05,M001,53.79,3.226,4.743,9.83,OK
2024-01-26T02:10:00,M001,64.43,3.467,3.936,12.43,OK
26/01/2024 02:15,M001,64.49,1.881,4.725,11.84,OK
2024-01-26T02:20:00,M001,66.61,1.959,4.574,13.58,OK
26/01/2024 02:25,M001,71.62,3.07,4.689,11.11,OK
2024-01-26T02:30:00,M001,54.61,2.621,4.351,13.12,OK
26/01/2024 02:35,M001,81.88,1.951,5.542,11.02,OK
2024-01-26T02:40:00,M001,67.45,2.218,4.049,9.74,OK
26/01/2024 02:45,M001,72.27,2.444,4.986,10.91,OK
2024-01-26T02:50:00,M001,58.72,,3.984,8.76,OK
26/01/2024 02:55,M001,77.86,3.113,4.752,15.58,OK
2024-01-26T03:00:00,M001,62.43,2.117,4.788,12.28,OK
26/01/2024 03:05,M001,67.78,0.273,4.527,10.41,OK
2024-01-26T03:10:00,M001,55.67,2.481,4.252,11.24,OK
26/01/2024 03:15,M001,55.03,1.907,4.571,7.1,OK
2024-01-26T03:20:00,M001,71.88,3.851,4.634,14.87,OK
26/01/2024 03:25,M001,60.56,2.032,5.395,14.67,OK
2024-01-26T03:30:00,M001,56.46,1.622,4.064,12.22,OK
26/01/2024 03:35,M001,58.57,2.906,4.222,12.64,OK
2024-01-26T03:40:00,M001,71.99,1.972,4.642,9.46,OK
26/01/2024 03:45,M001,58.71,1.876,4.372,9.61,OK
2024-01-26T03:50:00,M001,63.82,2.908,4.45,8.61,OK
26/01/2024 03:55,M001,65.15,1.668,5.035,11.68,OK
2024-01-26T04:00:00,M001,45.83,1.334,3.09,14.12,OK
26/01/2024 04:05,M001,50.29,3.881,4.201,11.23,OK
2024-01-26T04:10:00,M001,68.36,2.964,3.629,12.7,OK
26/01/2024 04:15,M001,57.63,2.289,3.902,13.96,OK
2024-01-26T04:20:00,M001,75.57,2.497,5.702,8.75,OK
26/01/2024 04:25,M001,74.67,2.905,4.799,15.69,OK
2024-01-26T04:30:00,M001,72.19,3.279,4.976,14.31,OK
26/01/2024 04:35,M001,83.2,1.895,4.46,13.03,OK
2024-01-26T04:40:00,M001,64.17,2.793,4.879,13.85,OK
26/01/2024 04:45,M001,71.49,2.095,3.617,13.94,OK
2024-01-26T04:50:00,M001,59.16,2.349,5.019,12.59,OK
26/01/2024 04:55,M001,89.52,2.629,4.09,14.86,OK
2024-01-26T05:00:00,M001,84.84,2.495,4.234,11.09,OK
26/01/2024 05:05,M001,65.12,3.088,4.753,12.92,OK
2024-01-26T05:10:00,M001,68.87,2.89,4.658,14.64,OK
26/01/2024 05:15,M001,78.59,1.293,4.542,6.62,OK
2024-01-26T05:20:00,M001,63.53,1.414,3.818,12.88,OK
26/01/2024 05:25,M001,58.43,2.204,4.55,13.45,OK
2024-01-26T05:30:00,M001,73.74,3.963,4.98,8.58,OK
26/01/2024 05:35,M001,65.78,1.819,4.234,12.56,OK
2024-01-26T05:40:00,M001,66.83,2.333,5.157,10.41,OK
26/01/2024 05:45,M001,56.66,2.071,4.064,12.79,OK
2024-01-26T05:50:00,M001,47.82,2.057,4.503,11.81,OK
26/01/2024 05:55,M001,67.36,2.643,5.268,10.11,OK
2024-01-26T06:00:00,M001,74.05,3.621,4.159,14.22,OK
26/01/2024 06:05,M001,62.74,2.865,5.027,11.16,OK
2024-01-26T06:10:00,M001,79.36,1.857,5.487,12.54,OK
26/01/2024 06:15,M001,57.96,4.703,4.586,14.63,OK
2024-01-26T06:20:00,M001,54.45,2.563,4.236,10.17,OK
26/01/2024 06:25,M001,64.33,2.038,4.114,12.02,OK
2024-01-26T06:30:00,M001,64.17,3.63,5.152,11.01,OK
26/01/2024 06:35,M001,72.7,2.125,5.138,11.46,OK
2024-01-26T06:40:00,M001,57.25,3.83,5.225,16.31,OK
26/01/2024 06:45,M001,78.68,1.803,4.484,12.91,OK
2024-01-26T06:50:00,M001,84.67,3.644,5.019,12.63,OK
26/01/2024 06:55,M001,64.61,2.661,4.476,13.05,OK
2024-01-26T07:00:00,M001,77.5,3.533,4.058,12.86,OK
26/01/2024 07:05,M001,54.44,4.021,5.062,8.35,OK
2024-01-26T07:10:00,M001,75.75,1.594,5.317,16.59,OK
26/01/2024 07:15,M001,75.47,3.521,3.99,9.07,OK
2024-01-26T07:20:00,M001,73.63,1.373,3.98,15.47,OK
26/01/2024 07:25,M001,64.84,1.662,4.52,13.24,OK
2024-01-26T07:30:00,M001,35.46,1.857,4.978,12.36,OK
26/01/2024 07:35,M001,58.58,2.903,3.933,11.39,OK
2024-01-26T07:40:00,M001,58.74,2.526,4.614,17.21,OK
26/01/2024 07:45,M001,55.22,2.366,4.205,13.21,OK
2024-01-26T07:50:00,M001,66.22,2.617,4.85,12.04,OK
26/01/2024 07:55,M001,60.81,2.973,4.101,10.93,OK
2024-01-26T08:00:00,M001,56.75,3.035,4.886,10.69,OK
26/01/2024 08:05,M001,54.41,3.375,4.421,12.1,OK
2024-01-26T08:10:00,M001,57.84,3.956,4.031,10.14,OK
26/01/2024 08:15,M001,76.21,2.483,4.532,13.36,OK
2024-01-26T08:20:00,M001,58.39,2.083,3.531,10.71,OK
26/01/2024 08:25,M001,59.85,2.991,4.22,14.01,OK
2024-01-26T08:30:00,M001,60.43,1.585,4.669,13.97,OK
26/01/2024 08:35,M001,68.39,1.957,3.614,11.89,OK
2024-01-26T08:40:00,M001,69.56,3.3,3.214,13.16,OK
26/01/2024 08:45,M001,34.55,2.401,3.33,13.26,OK
2024-01-26T08:50:00,M001,75.22,1.533,5.164,9.08,OK
26/01/2024 08:55,M001,79.36,1.308,4.462,15.46,OK
2024-01-26T09:00:00,M001,54.5,2.539,4.234,11.49,OK
26/01/2024 09:05,M001,55.28,3.414,4.973,13.39,OK
2024-01-26T09:10:00,M001,60.5,3.403,4.298,13.45,OK
26/01/2024 09:15,M001,57.44,2.589,4.634,7.02,OK
2024-01-26T09:20:00,M001,103.82,-1.593,4.513,10.69,OK
26/01/2024 09:25,M001,45.53,2.416,4.265,13.68,OK
2024-01-26T09:30:00,M001,53.82,2.389,4.647,12.12,OK
26/01/2024 09:35,M001,80.39,0.446,4.887,13.38,OK
2024-01-26T09:40:00,M001,55.72,2.142,4.408,12.18,OK
26/01/2024 09:45,M001,77.43,3.182,4.27,14.46,OK
2024-01-26T09:50:00,M001,113.39,3.751,4.329,12.23,OK
26/01/2024 09:55,M001,46.91,1.836,3.351,14.85,OK
2024-01-26T10:00:00,M001,71.35,2.87,4.642,10.04,OK
26/01/2024 10:05,M001,63.82,3.338,3.895,11.74,OK
2024-01-26T10:10:00,M001,60.45,2.509,4.815,10.81,OK
26/01/2024 10:15,M001,67.45,0.673,4.455,12.78,OK
2024-01-26T10:20:00,M001,69.75,2.698,4.553,11.44,OK
26/01/2024 10:25,M001,72.08,3.109,4.85,11.54,OK
2024-01-26T10:30:00,M001,76.78,1.742,4.037,10.59,OK
26/01/2024 10:35,M001,69.08,2.297,4.685,11.08,OK
2024-01-26T10:40:00,M001,51.24,1.576,4.634,11.98,OK
26/01/2024 10:45,M001,60.26,0.444,4.408,7.96,OK
2024-01-26T10:50:00,M001,94.43,3.322,4.036,7.4,OK
26/01/2024 10:55,M001,72.24,2.497,4.798,12.12,OK
2024-01-26T11:00:00,M001,88.69,3.778,4.852,6.46,OK
26/01/2024 11:05,M001,78.95,3.186,4.557,11.61,OK
2024-01-26T11:10:00,M001,67.42,2.217,3.965,11.25,OK
26/01/2024 11:15,M001,68.01,2.433,4.236,13.08,OK
2024-01-26T11:20:00,M001,64.63,2.953,4.47,10.66,OK
26/01/2024 11:25,M001,47.62,3.274,4.844,15.14,OK
2024-01-26T11:30:00,M001,65.18,2.758,3.708,13.7,OK
26/01/2024 11:35,M001,77.11,3.384,4.218,8.98,OK
2024-01-26T11:40:00,M001,59.0,2.263,4.299,11.43,OK
26/01/2024 11:45,M001,69.12,1.702,4.458,15.05,OK
2024-01-26T11:50:00,M001,73.52,2.448,3.849,10.6,OK
26/01/2024 11:55,M001,55.9,2.664,4.391,11.89,OK
2024-01-26T12:00:00,M001,60.49,1.539,4.345,14.81,OK
26/01/2024 12:05,M001,54.82,1.431,3.981,10.92,OK
2024-01-26T12:10:00,M001,56.78,2.858,4.441,14.25,OK
26/01/2024 12:15,M001,52.12,2.175,4.229,10.18,OK
2024-01-26T12:20:00,M001,56.0,2.367,4.748,6.22,OK
26/01/2024 12:25,M001,79.19,2.212,4.057,14.46,OK
2024-01-26T12:30:00,M001,55.85,3.716,4.545,12.88,OK
26/01/2024 12:35,M001,66.26,3.509,4.096,13.01,OK
2024-01-26T12:40:00,M001,59.97,1.51,4.2,9.81,OK
26/01/2024 12:45,M001,76.79,2.074,4.649,9.97,OK
2024-01-26T12:50:00,M001,78.11,3.18,4.617,14.3,OK
26/01/2024 12:55,M001,73.64,2.982,4.291,12.49,OK
2024-01-26T13:00:00,M001,68.06,2.467,4.365,11.77,OK
26/01/2024 13:05,M001,62.69,1.59,3.773,12.44,OK
2024-01-26T13:10:00,M001,53.08,1.954,5.201,15.02,OK
26/01/2024 13:15,M001,84.44,2.087,4.844,13.45,OK
2024-01-26T13:20:00,M001,57.4,2.722,4.826,11.05,OK
26/01/2024 13:25,M001,71.64,3.863,3.702,9.19,OK
2024-01-26T13:30:00,M001,75.6,1.95,4.202,13.18,OK
26/01/2024 13:35,M001,59.45,1.679,4.333,10.15,OK
2024-01-26T13:40:00,M001,75.38,2.413,3.534,9.64,OK
26/01/2024 13:45,M001,72.64,3.325,4.945,14.63,OK
2024-01-26T13:50:00,M001,82.28,1.342,5.227,,OK
26/01/2024 13:55,M001,60.31,3.663,5.531,,OK
2024-01-26T14:00:00,M001,52.14,2.362,3.977,9.52,OK
26/01/2024 14:05,M001,59.95,1.913,4.559,15.58,OK
2024-01-26T14:10:00,M001,67.09,1.22,5.161,14.06,OK
26/01/2024 14:15,M001,65.58,3.065,4.373,11.39,OK
2024-01-26T14:20:00,M001,61.07,2.363,4.217,10.97,OK
26/01/2024 14:25,M001,45.91,2.637,3.567,12.16,OK
2024-01-26T14:30:00,M001,69.7,1.779,5.066,11.04,OK
26/01/2024 14:35,M001,84.72,2.245,4.49,16.42,OK
2024-01-26T14:40:00,M001,69.64,2.111,4.135,11.23,OK
26/01/2024 14:45,M001,71.09,2.42,4.642,9.86,OK
2024-01-26T14:50:00,M001,70.72,1.964,4.577,15.18,OK
26/01/2024 14:55,M001,68.97,1.273,4.584,10.86,OK
2024-01-26T15:00:00,M001,74.32,4.683,4.391,13.57,OK
26/01/2024 15:05,M001,68.95,1.409,5.311,13.35,OK
2024-01-26T15:10:00,M001,61.87,2.645,4.433,11.88,OK
26/01/2024 15:15,M001,57.04,1.082,5.31,10.05,OK
2024-01-26T15:20:00,M001,62.51,0.902,4.782,11.9,OK
26/01/2024 15:25,M001,68.14,2.578,4.676,9.66,OK
2024-01-26T15:30:00,M001,61.84,2.639,4.443,11.95,OK
26/01/2024 15:35,M001,68.14,3.509,4.987,13.55,OK
2024-01-26T15:40:00,M001,69.39,2.82,4.556,15.44,OK
26/01/2024 15:45,M001,73.33,2.38,4.034,9.82,OK
2024-01-26T15:50:00,M001,77.83,1.74,4.017,11.5,OK
26/01/2024 15:55,M001,65.78,3.699,4.711,10.95,OK
2024-01-26T16:00:00,M001,51.92,3.243,4.046,12.55,OK
26/01/2024 16:05,M001,61.55,1.503,4.469,8.96,OK
2024-01-26T16:10:00,M001,65.44,2.53,5.029,10.14,OK
26/01/2024 16:15,M001,46.64,2.615,4.652,8.62,OK
2024-01-26T16:20:00,M001,78.89,2.223,4.139,9.12,OK
26/01/2024 16:25,M001,66.42,3.117,5.205,10.68,OK
2024-01-26T16:30:00,M001,68.81,3.165,4.774,15.34,OK
26/01/2024 16:35,M001,78.66,2.348,5.009,12.7,OK
2024-01-26T16:40:00,M001,58.7,2.275,3.366,12.13,OK
26/01/2024 16:45,M001,70.74,3.699,4.665,14.69,OK
2024-01-26T16:50:00,M001,63.9,3.246,4.921,12.77,OK
26/01/2024 16:55,M001,63.16,2.558,5.35,12.96,OK
2024-01-26T17:00:00,M001,57.28,1.197,3.768,11.05,OK
26/01/2024 17:05,M001,81.66,2.775,5.103,10.73,OK
2024-01-26T17:10:00,M001,61.24,3.058,5.322,9.38,OK
26/01/2024 17:15,M001,71.99,0.296,3.491,10.8,OK
2024-01-26T17:20:00,M001,46.25,2.701,4.739,11.44,OK
